,Unnamed: 0.1,Unnamed: 0,year,titre,Oscar,BAFTA,DGA,PGA,SAG,GG,NotesTMDb,Runtime,imdb_id,imdbID,NotesIMDb,NotesRottenTomatoes,NotesMetacritic,nomination_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Quarter
253,253,253,1961,The Hustler,False,True,False,False,False,False,7.7,134,tt0054997,tt0054997,8.0,94.0,90.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
254,254,254,1961,The Hustler,False,True,False,False,False,False,7.7,134,tt0054997,tt0054997,8.0,94.0,90.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
255,255,255,1961,The Hustler,False,True,False,False,False,False,7.7,134,tt0054997,tt0054997,8.0,94.0,90.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
256,256,256,1961,The Hustler,False,True,False,False,False,False,7.7,134,tt0054997,tt0054997,8.0,94.0,90.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
257,257,257,1961,Judgment at Nuremberg,False,False,False,False,False,True,8.034,190,tt0055031,tt0055031,8.3,92.0,60.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
258,258,258,1961,Judgment at Nuremberg,False,False,False,False,False,False,8.034,190,tt0055031,tt0055031,8.3,92.0,60.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
259,259,259,1961,Judgment at Nuremberg,False,False,False,False,False,False,8.034,190,tt0055031,tt0055031,8.3,92.0,60.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
260,260,260,1961,Judgment at Nuremberg,False,False,False,False,False,True,8.034,190,tt0055031,tt0055031,8.3,92.0,60.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
261,261,261,1961,Judgment at Nuremberg,False,False,False,False,False,False,8.034,190,tt0055031,tt0055031,8.3,92.0,60.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
262,262,262,1962,Lawrence of Arabia (film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
263,263,263,1962,The Longest Day (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,264,264,1962,The Music Man (1962 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
265,265,265,1962,Mutiny on the Bounty (1962 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,266,266,1962,To Kill a Mockingbird (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
267,267,267,1963,Tom Jones (1963 film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
268,268,268,1963,America America,False,False,False,False,False,False,7.4,147,tt0056825,tt0056825,7.7,67.0,72.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
269,269,269,1963,Cleopatra (1963 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
270,270,270,1963,How the West Was Won (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
271,271,271,1963,Lilies of the Field (1963 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
272,272,272,1964,My Fair Lady (film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
273,273,273,1964,Becket (1964 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
274,274,274,1964,Dr. Strangelove,False,False,False,False,False,False,8.12,95,tt0057012,tt0057012,8.4,98.0,97.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
275,275,275,1964,Mary Poppins (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
276,276,276,1964,Zorba the Greek (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
277,277,277,1965,The Sound of Music (film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
278,278,278,1965,Darling (1965 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279,279,279,1965,Doctor Zhivago (film),False,False,False,False,False,False,0.0,7,Not Found,tt0228189,7.0,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
280,280,280,1965,Ship of Fools (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
281,281,281,1965,A Thousand Clowns,False,False,False,False,False,False,6.9,118,tt0059798,tt0059798,7.3,72.0,84.4921630094044,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
282,282,282,1966,A Man for All Seasons (1966 film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283,283,283,1966,Alfie (1966 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
284,284,284,1966,"The Russians Are Coming, the Russians Are Coming",False,False,False,False,False,False,6.3,126,tt0060921,tt0060921,7.0,83.0,69.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
285,285,285,1966,The Sand Pebbles (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
286,286,286,1966,Who's Afraid of Virginia Woolf? (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
287,287,287,1967,In the Heat of the Night (film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
288,288,288,1967,Bonnie and Clyde (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
289,289,289,1967,Doctor Dolittle (1967 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
290,290,290,1967,The Graduate,False,True,True,False,False,False,7.65,106,tt0061722,tt0061722,8.0,86.0,83.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
291,291,291,1967,The Graduate,False,True,True,False,False,False,7.65,106,tt0061722,tt0061722,8.0,86.0,83.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
292,292,292,1967,The Graduate,False,True,True,False,False,False,7.65,106,tt0061722,tt0061722,8.0,86.0,83.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
293,293,293,1967,The Graduate,False,True,True,False,False,False,7.65,106,tt0061722,tt0061722,8.0,86.0,83.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
294,294,294,1967,Guess Who's Coming to Dinner,False,False,False,False,False,False,7.555,108,tt0061735,tt0061735,7.8,71.0,63.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
295,295,295,1968,Oliver! (film),True,False,False,False,False,False,10.0,7,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
296,296,296,1968,Funny Girl (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297,297,297,1968,The Lion in Winter (1968 film),False,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
298,298,298,1968,"Rachel, Rachel",False,False,False,False,False,True,6.5,101,tt0063483,tt0063483,7.1,92.0,74.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
299,299,299,1968,"Rachel, Rachel",False,False,False,False,False,True,6.5,101,tt0063483,tt0063483,7.1,92.0,74.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
300,300,300,1968,Romeo and Juliet (1968 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
301,301,301,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
302,302,302,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
303,303,303,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
304,304,304,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
305,305,305,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
306,306,306,1969,Midnight Cowboy,True,True,True,False,False,True,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
307,307,307,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
308,308,308,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
309,309,309,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
310,310,310,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
311,311,311,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
312,312,312,1969,Midnight Cowboy,True,True,True,False,False,True,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
313,313,313,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
314,314,314,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
315,315,315,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
316,316,316,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
317,317,317,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
318,318,318,1969,Midnight Cowboy,True,True,True,False,False,True,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
319,319,319,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
320,320,320,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
321,321,321,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
322,322,322,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
323,323,323,1969,Midnight Cowboy,True,True,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
324,324,324,1969,Midnight Cowboy,True,True,True,False,False,True,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
325,325,325,1969,Midnight Cowboy,True,False,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
326,326,326,1969,Midnight Cowboy,True,False,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
327,327,327,1969,Midnight Cowboy,True,False,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
328,328,328,1969,Midnight Cowboy,True,False,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
329,329,329,1969,Midnight Cowboy,True,False,True,False,False,False,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
330,330,330,1969,Midnight Cowboy,True,False,True,False,False,True,7.5,113,tt0064665,tt0064665,7.8,89.0,79.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
331,331,331,1969,Anne of the Thousand Days,False,False,False,False,False,True,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
332,332,332,1969,Anne of the Thousand Days,False,False,False,False,False,False,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
333,333,333,1969,Anne of the Thousand Days,False,False,False,False,False,False,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
334,334,334,1969,Anne of the Thousand Days,False,False,False,False,False,True,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
335,335,335,1969,Anne of the Thousand Days,False,False,False,False,False,True,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
336,336,336,1969,Anne of the Thousand Days,False,False,False,False,False,False,7.0,145,tt0064030,tt0064030,7.4,43.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
337,337,337,1969,Butch Cassidy and the Sundance Kid,False,False,False,False,False,False,7.606,111,tt0064115,tt0064115,8.0,89.0,66.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
338,338,338,1969,"Hello, Dolly! (film)",False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339,339,339,1969,Z (1969 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
340,340,340,1970,Patton (film),True,False,True,False,False,False,0.0,0,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,341,341,1970,Airport (1970 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342,342,342,1970,Five Easy Pieces,False,False,False,False,False,False,7.136,98,tt0065724,tt0065724,7.4,89.0,85.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
343,343,343,1970,Five Easy Pieces,False,False,False,False,False,True,7.136,98,tt0065724,tt0065724,7.4,89.0,85.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
344,344,344,1970,Five Easy Pieces,False,False,False,False,False,False,7.136,98,tt0065724,tt0065724,7.4,89.0,85.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
345,345,345,1970,Five Easy Pieces,False,False,False,False,False,False,7.136,98,tt0065724,tt0065724,7.4,89.0,85.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
346,346,346,1970,Love Story (1970 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
347,347,347,1970,M*A*S*H (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
348,348,348,1971,The French Connection (film),True,False,True,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
349,349,349,1971,A Clockwork Orange (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
350,350,350,1971,Fiddler on the Roof (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,351,351,1971,The Last Picture Show,False,False,False,False,False,False,7.6,119,tt0067328,tt0067328,8.0,98.0,93.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
352,352,352,1971,The Last Picture Show,False,False,False,False,False,False,7.6,119,tt0067328,tt0067328,8.0,98.0,93.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
353,353,353,1971,The Last Picture Show,False,True,False,False,False,False,7.6,119,tt0067328,tt0067328,8.0,98.0,93.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
354,354,354,1971,Nicholas and Alexandra,False,False,False,False,False,False,6.885,189,tt0067483,tt0067483,7.2,69.0,57.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
355,355,355,1971,Nicholas and Alexandra,False,False,False,False,False,False,6.885,189,tt0067483,tt0067483,7.2,69.0,57.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
356,356,356,1971,Nicholas and Alexandra,False,False,False,False,False,False,6.885,189,tt0067483,tt0067483,7.2,69.0,57.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
357,357,357,1972,The Godfather,True,True,True,False,False,False,8.7,175,tt0068646,tt0068646,9.2,97.0,100.0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
358,358,358,1972,The Godfather,True,False,True,False,False,False,8.7,175,tt0068646,tt0068646,9.2,97.0,100.0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
359,359,359,1972,Cabaret (1972 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,360,360,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
361,361,361,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
362,362,362,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
363,363,363,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
364,364,364,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
365,365,365,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
366,366,366,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
367,367,367,1972,Deliverance,False,False,False,False,False,False,7.3,109,tt0068473,tt0068473,7.7,89.0,80.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
368,368,368,1972,The Emigrants (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,369,369,1972,Sounder (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,370,370,1973,The Sting,True,False,True,False,False,False,8.0,129,tt0070735,tt0070735,8.3,93.0,83.0,10.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
371,371,371,1973,American Graffiti,False,False,False,False,False,False,7.031,110,tt0069704,tt0069704,7.4,95.0,97.0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
372,372,372,1973,American Graffiti,False,False,False,False,False,False,7.031,110,tt0069704,tt0069704,7.4,95.0,97.0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
373,373,373,1973,American Graffiti,False,False,False,False,False,True,7.031,110,tt0069704,tt0069704,7.4,95.0,97.0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
374,374,374,1973,Cries and Whispers,False,False,False,False,False,False,7.9,95,Not Found,tt0069467,8.0,91.0,84.4921630094044,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
375,375,375,1973,The Exorcist,False,False,False,False,False,False,7.728,122,tt0070047,tt0070047,8.1,78.0,81.0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.0
376,376,376,1973,A Touch of Class (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,377,377,1974,The Godfather Part II,True,False,True,False,False,False,8.577,202,tt0071562,tt0071562,9.0,96.0,90.0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
378,378,378,1974,The Godfather Part II,True,False,True,False,False,False,8.577,202,tt0071562,tt0071562,9.0,96.0,90.0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
379,379,379,1974,Chinatown (1974 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
